Target,Pair,Lag,Model,RMSE,MAE,R2,Spearman,Train_Time,Optimized,Run_Mode
target_342,LME_PB_Close - US_Stock_LYB_adj_close,4,Lasso,0.03452133411731127,0.025148911140915057,-0.026303572679276632,0.0,0.005537986755371094,False,BASELINE
target_342,LME_PB_Close - US_Stock_LYB_adj_close,4,RandomForest,0.036091304277244156,0.026636883512555356,-0.12177524617154223,0.012406133987079706,0.37822628021240234,False,BASELINE
target_342,LME_PB_Close - US_Stock_LYB_adj_close,4,ElasticNet,0.03442925047856863,0.02506049447824802,-0.02083566562772088,0.12320044296788482,0.00906515121459961,False,BASELINE
target_342,LME_PB_Close - US_Stock_LYB_adj_close,4,XGBoost,0.03748588951059068,0.028007895622270428,-0.2101420161285985,0.0717536008983065,0.5915749073028564,False,BASELINE
target_342,LME_PB_Close - US_Stock_LYB_adj_close,4,LightGBM,0.038394214321561974,0.028503916209938328,-0.2694987221599887,0.01971082190526149,1.706540822982788,False,BASELINE
target_343,US_Stock_DVN_adj_close - LME_ZS_Close,4,Ridge,0.0749768283862066,0.05957064124590397,-1.4023629108085327,0.06685764006599317,0.00821375846862793,False,BASELINE
target_343,US_Stock_DVN_adj_close - LME_ZS_Close,4,Lasso,0.04925322618097878,0.037456206066745684,-0.03670179276856955,-0.05571207325385128,0.01172327995300293,False,BASELINE
target_343,US_Stock_DVN_adj_close - LME_ZS_Close,4,RandomForest,0.05140493556646917,0.03892433226372002,-0.12926046008287662,-0.02926960257787325,0.4111521244049072,False,BASELINE
target_343,US_Stock_DVN_adj_close - LME_ZS_Close,4,ElasticNet,0.049325270595300764,0.03753263106542699,-0.039736850736328266,-0.055337977121255905,0.013533830642700195,False,BASELINE
target_343,US_Stock_DVN_adj_close - LME_ZS_Close,4,XGBoost,0.053931121862967335,0.04198825225725248,-0.24297785916847325,0.02077423030761526,0.5995829105377197,False,BASELINE
target_343,US_Stock_DVN_adj_close - LME_ZS_Close,4,LightGBM,0.05430920794966956,0.04167495340098609,-0.2604668313366183,-0.08363546502706695,1.7074313163757324,False,BASELINE
target_344,US_Stock_CVX_adj_close - LME_ZS_Close,4,Ridge,0.03796055197979659,0.03029601924148608,-0.10041748048752441,0.18995727334472867,0.007314205169677734,False,BASELINE
target_344,US_Stock_CVX_adj_close - LME_ZS_Close,4,Lasso,0.036172172795227615,0.02889165087569221,0.000824821761404082,0.15500664332877756,0.01075434684753418,False,BASELINE
target_344,US_Stock_CVX_adj_close - LME_ZS_Close,4,RandomForest,0.037943623155340875,0.03045669999373182,-0.09943621864831198,0.13691829240876274,0.35901904106140137,False,BASELINE
target_344,US_Stock_CVX_adj_close - LME_ZS_Close,4,ElasticNet,0.03611742860717438,0.028864031433651887,0.003846904094271575,0.15557908772881418,0.01121973991394043,False,BASELINE
target_344,US_Stock_CVX_adj_close - LME_ZS_Close,4,XGBoost,0.0400870773175032,0.032814802580160514,-0.22716011218912024,0.06135473948278384,0.6202020645141602,False,BASELINE
target_344,US_Stock_CVX_adj_close - LME_ZS_Close,4,LightGBM,0.03871095098460843,0.0314753886782072,-0.1443532936883054,0.08239125340641588,1.8063838481903076,False,BASELINE
target_345,FX_CADJPY - LME_PB_Close,4,Ridge,0.022718918348254086,0.018039156612661967,0.023033597044157528,0.18467858363559375,0.008837699890136719,False,BASELINE
target_345,FX_CADJPY - LME_PB_Close,4,Lasso,0.02302218022270096,0.018444183501044733,-0.0032224132197529176,0.0,0.006818294525146484,False,BASELINE
target_345,FX_CADJPY - LME_PB_Close,4,RandomForest,0.02381300256059581,0.01908830564347052,-0.07332845948734223,0.2154413002555822,0.4145622253417969,False,BASELINE
target_345,FX_CADJPY - LME_PB_Close,4,ElasticNet,0.0227754098258301,0.018238108501299137,0.018169026364713625,0.28480254868051197,0.00809931755065918,False,BASELINE
target_345,FX_CADJPY - LME_PB_Close,4,XGBoost,0.02636235705101668,0.021078874444416376,-0.31544532908029743,0.03383072394565943,0.6246862411499023,False,BASELINE
target_345,FX_CADJPY - LME_PB_Close,4,LightGBM,0.02709642277887772,0.02183039777172522,-0.3897230068986246,0.091627002953735,1.7513642311096191,False,BASELINE
target_346,US_Stock_ACWI_adj_close - JPX_Gold_Standard_Futures_Close,4,Ridge,0.03218908631487195,0.025387047213761026,-0.6893109373169206,-0.031397891974599815,0.00787353515625,False,BASELINE
target_346,US_Stock_ACWI_adj_close - JPX_Gold_Standard_Futures_Close,4,Lasso,0.024892381025384238,0.019212390681007947,-0.010241430412233576,0.0,0.0055084228515625,False,BASELINE
target_346,US_Stock_ACWI_adj_close - JPX_Gold_Standard_Futures_Close,4,RandomForest,0.035248912015654006,0.029216380197294223,-1.0257401152404628,0.05168509275059812,0.4301929473876953,False,BASELINE
target_346,US_Stock_ACWI_adj_close - JPX_Gold_Standard_Futures_Close,4,ElasticNet,0.02500104025851954,0.019342747408854697,-0.019080411730615365,0.06956948954466301,0.003885030746459961,False,BASELINE
target_346,US_Stock_ACWI_adj_close - JPX_Gold_Standard_Futures_Close,4,XGBoost,0.03142596324493294,0.024684826417964753,-0.6101616975594035,-0.10213544891715867,0.5281631946563721,False,BASELINE
target_346,US_Stock_ACWI_adj_close - JPX_Gold_Standard_Futures_Close,4,LightGBM,0.036282194856489904,0.028912224795070905,-1.14624550111389,-0.051093597529363995,1.7497804164886475,False,BASELINE
target_347,LME_CA_Close - US_Stock_BNDX_adj_close,4,Ridge,0.02564655071601003,0.018666362567140497,-0.05296351733596416,-0.0037802146562419332,0.008056640625,False,BASELINE
target_347,LME_CA_Close - US_Stock_BNDX_adj_close,4,Lasso,0.024991954943485814,0.01850377105524722,0.00010164218038455353,0.21340162223308629,0.007298469543457031,False,BASELINE
target_347,LME_CA_Close - US_Stock_BNDX_adj_close,4,RandomForest,0.02601430346787421,0.019357397896649788,-0.08337747314396138,0.11017755589733706,0.3662905693054199,False,BASELINE
target_347,LME_CA_Close - US_Stock_BNDX_adj_close,4,ElasticNet,0.02499162220081928,0.018530840846870244,0.00012826727888171074,0.21340162223308629,0.007894754409790039,False,BASELINE
target_347,LME_CA_Close - US_Stock_BNDX_adj_close,4,XGBoost,0.027194041395572455,0.020335153674189834,-0.18386697380642336,0.03318571702155246,0.6195487976074219,False,BASELINE
target_347,LME_CA_Close - US_Stock_BNDX_adj_close,4,LightGBM,0.026925503217110347,0.020540401316434184,-0.16060130352993163,0.0829434763938798,1.770012617111206,False,BASELINE
target_348,FX_ZAREUR - JPX_Gold_Standard_Futures_Close,4,Ridge,0.02431288709542675,0.019595530518096694,-0.23706656199048903,0.12487536299532187,0.007711887359619141,False,BASELINE
target_348,FX_ZAREUR - JPX_Gold_Standard_Futures_Close,4,Lasso,0.022020089923425232,0.01775077550058668,-0.014747938647912129,0.0,0.005916118621826172,False,BASELINE
target_348,FX_ZAREUR - JPX_Gold_Standard_Futures_Close,4,RandomForest,0.02314595243408983,0.018744934053245916,-0.12116650330988943,0.0855804250329685,0.4172337055206299,False,BASELINE
target_348,FX_ZAREUR - JPX_Gold_Standard_Futures_Close,4,ElasticNet,0.022020089923425232,0.01775077550058668,-0.014747938647912129,0.0,0.007576465606689453,False,BASELINE
target_348,FX_ZAREUR - JPX_Gold_Standard_Futures_Close,4,XGBoost,0.026324274148437403,0.021457448458526037,-0.45021639786377055,0.047881586571383424,0.7044811248779297,False,BASELINE
target_348,FX_ZAREUR - JPX_Gold_Standard_Futures_Close,4,LightGBM,0.02562572017184087,0.02060489760027412,-0.3742702981577406,0.045782044471073736,1.8387384414672852,False,BASELINE
target_349,LME_AH_Close - US_Stock_VWO_adj_close,4,Ridge,0.027829936539380123,0.02249358853950833,-0.285265377859103,0.006745030587860253,0.007941246032714844,False,BASELINE
target_349,LME_AH_Close - US_Stock_VWO_adj_close,4,Lasso,0.024580928921431315,0.018550641302986257,-0.0026860175436602685,0.0,0.006220579147338867,False,BASELINE
target_349,LME_AH_Close - US_Stock_VWO_adj_close,4,RandomForest,0.027584480395317114,0.02069260447888226,-0.2626936371744133,0.13350087368397262,0.39105653762817383,False,BASELINE
